city_name,day,AQI,scope,quality,PM2_5,PM10,SO2,CO,NO2,O3
上海,2019-08-13,85,良,32,40,6,0.7,44,141
上海,2019-08-14,143,轻度污染,46,53,6,0.9,45,207
上海,2019-08-15,118,轻度污染,42,46,7,1.1,32,179
上海,2019-08-16,170,中度污染,46,54,7,1,31,235
上海,2019-08-17,181,中度污染,53,66,7,0.9,33,246
上海,2019-08-18,93,良,41,47,5,0.7,33,151
上海,2019-08-19,82,良,17,27,5,0.6,26,138
上海,2019-08-20,67,良,15,25,6,0.6,24,120
上海,2019-08-21,110,轻度污染,25,41,7,0.7,34,171
上海,2019-08-22,93,良,36,49,6,0.7,30,151
上海,2019-08-23,64,良,32,41,6,0.6,28,116
上海,2019-08-24,36,优,21,28,6,0.5,26,71
上海,2019-08-25,23,优,11,23,5,0.4,18,46
上海,2019-08-26,81,良,17,32,5,0.5,23,137
上海,2019-08-27,85,良,28,44,6,0.6,40,142
上海,2019-08-28,46,优,17,20,5,0.6,31,91
上海,2019-08-29,55,良,22,24,5,0.7,44,84
上海,2019-08-30,111,轻度污染,54,51,7,0.9,49,172
上海,2019-08-31,85,良,42,38,6,0.7,32,142
上海,2019-09-01,54,良,13,14,5,0.5,29,104
上海,2019-09-02,42,优,8,10,5,0.5,33,74
上海,2019-09-03,68,良,16,21,5,0.6,54,36
上海,2019-09-04,64,良,31,27,6,0.7,51,42
上海,2019-09-05,42,优,12,17,6,0.5,33,27
上海,2019-09-06,28,优,7,14,5,0.5,22,24
上海,2019-09-07,79,良,22,36,7,0.7,35,134
上海,2019-09-08,93,良,33,41,6,0.7,33,151
上海,2019-09-09,47,优,24,33,6,0.6,37,88
上海,2019-09-10,120,轻度污染,36,54,7,0.8,47,182
上海,2019-09-11,65,良,32,34,6,0.6,27,117
上海,2019-09-12,63,良,18,27,6,0.6,30,115
上海,2019-09-13,54,良,15,25,6,0.5,24,104
上海,2019-09-14,46,优,15,29,6,0.5,25,91
上海,2019-09-15,54,良,12,22,6,0.7,21,104
上海,2019-09-16,76,良,15,33,7,0.6,24,131
上海,2019-09-17,66,良,22,40,6,0.7,24,119
上海,2019-09-18,72,良,14,37,6,0.6,21,126
上海,2019-09-19,48,优,11,33,6,0.6,20,95
上海,2019-09-20,75,良,14,32,6,0.6,23,129
上海,2019-09-21,50,优,10,18,5,0.5,17,100
上海,2019-09-22,45,优,11,22,6,0.6,21,89
上海,2019-09-23,52,良,21,44,7,0.7,39,102
上海,2019-09-24,110,轻度污染,38,63,10,0.9,63,170
上海,2019-09-25,96,良,46,54,8,0.8,53,155
上海,2019-09-26,74,良,23,32,7,0.6,36,128
上海,2019-09-27,63,良,25,36,7,0.6,41,115
上海,2019-09-28,52,良,36,44,7,0.6,37,102
上海,2019-09-29,56,良,30,37,6,0.5,33,107
上海,2019-09-30,46,优,30,40,6,0.5,29,92
上海,2019-10-01,20,优,12,14,6,0.4,16,30
上海,2019-10-02,28,优,12,19,8,0.6,22,45
上海,2019-10-03,47,优,19,29,8,0.7,37,72
上海,2019-10-04,61,良,35,33,8,0.6,28,113
上海,2019-10-05,56,良,27,35,6,0.6,21,107
上海,2019-10-06,49,优,10,30,6,0.4,23,98
上海,2019-10-07,53,良,35,52,8,0.7,42,60
上海,2019-10-08,80,良,59,55,9,1.1,51,59
上海,2019-10-09,60,良,43,48,8,0.7,47,87
上海,2019-10-10,69,良,15,36,9,0.5,36,122
上海,2019-10-11,57,良,38,48,10,0.6,45,72
上海,2019-10-12,70,良,29,44,8,0.6,28,124
上海,2019-10-13,60,良,21,36,7,0.5,30,111
上海,2019-10-14,45,优,19,34,7,0.5,27,90
上海,2019-10-15,39,优,11,28,6,0.4,23,77
上海,2019-10-16,49,优,17,36,7,0.5,39,87
上海,2019-10-17,52,良,21,38,8,0.6,41,95
上海,2019-10-18,55,良,18,32,7,0.5,37,106
上海,2019-10-19,75,良,35,45,8,0.6,48,129
上海,2019-10-20,87,良,44,48,8,0.7,54,144
上海,2019-10-21,68,良,35,38,7,0.6,46,121
上海,2019-10-22,74,良,31,42,8,0.6,59,116
上海,2019-10-23,70,良,36,45,7,0.6,44,123
上海,2019-10-24,61,良,27,38,7,0.6,44,113
上海,2019-10-25,84,良,48,64,9,0.7,50,140
上海,2019-10-26,38,优,20,34,7,0.5,30,74
上海,2019-10-27,72,良,24,44,8,0.6,57,63
上海,2019-10-28,95,良,61,64,9,0.9,76,88
上海,2019-10-29,128,轻度污染,71,205,12,1,71,112
上海,2019-10-30,131,轻度污染,46,212,10,0.8,79,104
上海,2019-10-31,129,轻度污染,52,207,10,0.7,70,158
上海,2019-11-01,87,良,42,111,9,0.7,69,135
上海,2019-11-02,110,轻度污染,72,146,9,0.9,60,171
上海,2019-11-03,55,良,28,45,8,0.6,34,106
上海,2019-11-04,60,良,32,50,8,0.7,33,112
上海,2019-11-05,50,优,16,30,7,0.5,36,100
上海,2019-11-06,58,良,15,26,7,0.5,46,90
上海,2019-11-07,62,良,32,41,8,0.7,40,114
上海,2019-11-08,45,优,13,29,7,0.5,29,89
上海,2019-11-09,54,良,12,25,7,0.5,43,92
上海,2019-11-10,76,良,39,63,9,0.7,54,131
上海,2019-11-11,97,良,44,103,12,0.9,77,81
上海,2019-11-12,70,良,25,75,7,0.6,56,72
上海,2019-11-13,74,良,54,74,10,0.9,55,93
上海,2019-11-14,67,良,20,84,7,0.6,38,77
上海,2019-11-15,60,良,20,60,8,0.6,48,108
上海,2019-11-16,58,良,22,50,9,0.5,46,109
上海,2019-11-17,62,良,34,60,9,0.7,49,82
上海,2019-11-18,84,良,47,118,7,0.7,37,63
上海,2019-11-19,93,良,33,135,9,0.6,36,69
上海,2019-11-20,65,良,23,79,7,0.6,49,76
上海,2019-11-21,62,良,12,31,6,0.5,49,62
上海,2019-11-22,80,良,26,49,9,0.5,64,50
上海,2019-11-23,69,良,21,37,7,0.5,55,41
上海,2019-11-24,50,优,32,33,6,0.7,40,62
上海,2019-11-25,33,优,13,29,5,0.4,26,59
上海,2019-11-26,48,优,15,26,5,0.5,38,47
上海,2019-11-27,44,优,16,18,5,0.4,35,49
上海,2019-11-28,38,优,16,32,6,0.5,30,57
上海,2019-11-29,54,良,17,32,6,0.5,43,47
上海,2019-11-30,73,良,15,24,6,0.5,58,38
上海,2019-12-01,53,良,27,22,5,0.9,42,41
上海,2019-12-02,93,良,69,63,12,1,61,52
上海,2019-12-03,112,轻度污染,84,87,15,1.1,95,61
上海,2019-12-04,139,轻度污染,106,101,15,1.3,115,44
上海,2019-12-05,78,良,54,53,11,0.7,62,74
上海,2019-12-06,40,优,14,23,6,0.4,32,76
上海,2019-12-07,80,良,38,47,9,0.6,64,84
上海,2019-12-08,108,轻度污染,74,76,13,1,96,75
上海,2019-12-09,115,轻度污染,87,81,11,0.9,101,69
上海,2019-12-10,116,轻度污染,72,75,12,0.9,112,73
上海,2019-12-11,148,轻度污染,113,112,14,1.3,94,90
上海,2019-12-12,74,良,33,44,8,0.7,59,73
上海,2019-12-13,93,良,33,57,9,0.8,74,73
上海,2019-12-14,83,良,57,70,9,0.9,66,77
上海,2019-12-15,54,良,17,31,7,0.5,43,61
上海,2019-12-16,75,良,34,49,7,0.7,60,61
上海,2019-12-17,103,轻度污染,77,62,8,1.2,60,16
上海,2019-12-18,42,优,28,29,5,0.7,33,54
上海,2019-12-19,57,良,28,35,6,0.6,45,40
上海,2019-12-20,65,良,41,41,8,0.7,52,52
上海,2019-12-21,63,良,27,24,6,0.6,50,62
上海,2019-12-22,57,良,18,20,6,0.6,45,63
上海,2019-12-23,64,良,33,30,6,0.7,51,69
上海,2019-12-24,54,良,34,36,6,0.7,43,64
上海,2019-12-25,83,良,27,30,6,0.7,66,35
上海,2019-12-26,57,良,33,26,6,1,45,41
上海,2019-12-27,98,良,73,71,10,1,67,49
上海,2019-12-28,100,良,75,68,10,1,68,74
上海,2019-12-29,80,良,41,44,8,0.6,64,34
上海,2019-12-30,102,轻度污染,76,61,10,0.8,48,87
上海,2019-12-31,34,优,17,31,6,0.4,27,56
