沈阳,2020-03-03,77,56,73,18,0.9,38,60
沈阳,2020-03-04,49,34,47,12,0.5,22,86
沈阳,2020-03-05,57,40,55,20,1,40,81
沈阳,2020-03-06,64,46,64,16,0.8,27,78
沈阳,2020-03-07,60,43,57,14,0.8,41,74
沈阳,2020-03-08,67,48,60,15,0.9,32,81
沈阳,2020-03-09,72,52,66,10,0.8,30,63
沈阳,2020-03-10,45,24,45,11,0.5,23,76
沈阳,2020-03-11,43,18,43,14,0.5,27,71
沈阳,2020-03-12,57,19,64,11,0.4,20,77
沈阳,2020-03-13,50,18,50,12,0.5,25,81
长春,2020-03-01,77,56,57,10,0.8,35,78
长春,2020-03-02,87,64,64,11,0.8,35,88
长春,2020-03-03,90,67,67,13,0.8,31,84
长春,2020-03-04,62,44,48,11,0.6,26,77
长春,2020-03-05,46,29,33,11,0.6,28,92
长春,2020-03-06,59,42,44,11,0.6,20,98
长春,2020-03-07,89,66,64,9,0.7,26,89
长春,2020-03-08,79,58,53,10,0.8,25,80
长春,2020-03-09,57,40,45,10,0.6,21,81
长春,2020-03-10,48,33,41,10,0.6,27,83
长春,2020-03-11,39,27,35,11,0.5,26,78
长春,2020-03-12,150,24,249,7,0.5,13,72
长春,2020-03-13,38,13,34,7,0.5,13,75
哈尔滨,2020-03-01,120,91,92,24,0.8,37,108
哈尔滨,2020-03-02,133,101,104,26,0.8,40,116
哈尔滨,2020-03-03,165,125,131,26,1.1,50,120
哈尔滨,2020-03-04,62,44,52,16,0.6,24,98
哈尔滨,2020-03-05,62,44,50,16,0.6,27,107
哈尔滨,2020-03-06,68,39,45,16,0.7,23,121
哈尔滨,2020-03-07,103,77,82,15,0.8,25,130
哈尔滨,2020-03-08,94,70,73,14,0.8,25,75
哈尔滨,2020-03-09,46,30,40,16,0.5,24,92
哈尔滨,2020-03-10,47,31,38,16,0.5,25,94
哈尔滨,2020-03-11,48,26,34,15,0.5,20,95
哈尔滨,2020-03-12,41,16,37,11,0.5,13,82
哈尔滨,2020-03-13,41,12,21,9,0.4,12,82
南京,2020-03-01,40,28,35,4,0.6,23,58
南京,2020-03-02,43,30,41,4,0.7,26,86
南京,2020-03-03,56,35,54,6,0.7,32,107
南京,2020-03-04,60,43,67,5,0.6,33,107
南京,2020-03-05,64,32,55,6,0.6,28,116
南京,2020-03-06,60,35,58,6,0.6,34,111
南京,2020-03-07,75,42,63,7,0.8,36,130
南京,2020-03-08,69,50,78,6,0.7,34,103
南京,2020-03-09,37,14,20,4,0.5,28,73
南京,2020-03-10,47,31,39,4,0.7,27,94
南京,2020-03-11,68,47,85,8,1,50,109
南京,2020-03-12,76,53,85,7,0.9,42,131
南京,2020-03-13,65,47,79,6,0.8,40,73
杭州,2020-03-01,32,20,28,5,0.8,25,53
杭州,2020-03-02,44,24,38,5,0.8,20,88
杭州,2020-03-03,51,32,52,5,0.7,38,65
杭州,2020-03-04,59,38,61,6,0.8,47,61
杭州,2020-03-05,60,26,46,6,0.6,30,112
杭州,2020-03-06,59,37,59,6,0.7,47,68
杭州,2020-03-07,55,34,48,5,0.8,44,62
杭州,2020-03-08,50,30,50,5,0.7,36,72
杭州,2020-03-09,33,10,16,4,0.6,26,52
杭州,2020-03-10,42,19,31,4,0.7,25,83
杭州,2020-03-11,63,43,75,6,0.9,39,107
杭州,2020-03-12,60,40,69,6,0.8,44,70
杭州,2020-03-13,62,44,70,6,0.8,39,59
合肥,2020-03-01,38,26,28,4,0.5,22,57
合肥,2020-03-02,45,31,33,5,0.6,25,72
合肥,2020-03-03,55,39,47,6,0.6,33,88
合肥,2020-03-04,80,59,69,6,0.6,32,105
合肥,2020-03-05,51,28,44,8,0.5,31,101
合肥,2020-03-06,64,46,53,8,0.6,38,60
合肥,2020-03-07,68,49,55,6,0.8,40,95
合肥,2020-03-08,79,58,62,8,0.7,45,95
合肥,2020-03-09,78,57,47,4,0.7,29,48
合肥,2020-03-10,79,58,47,4,1,32,78
合肥,2020-03-11,64,46,64,6,0.8,33,104
合肥,2020-03-12,62,40,73,8,0.7,37,93
合肥,2020-03-13,68,49,63,6,0.6,40,56
郑州,2020-03-01,85,63,65,5,1.3,26,81
郑州,2020-03-02,70,51,62,6,0.8,28,96
郑州,2020-03-03,60,43,69,8,0.7,33,80
郑州,2020-03-04,60,35,70,9,0.6,41,66
郑州,2020-03-05,83,61,90,10,0.6,36,128
郑州,2020-03-06,94,70,86,9,0.7,38,113
郑州,2020-03-07,124,94,120,10,0.9,42,138
郑州,2020-03-08,135,103,134,8,0.9,58,117
郑州,2020-03-09,176,133,147,7,1.4,43,50
郑州,2020-03-10,78,33,106,8,0.6,29,104
郑州,2020-03-11,93,36,136,9,0.6,47,107
郑州,2020-03-12,78,40,106,10,0.6,31,121
郑州,2020-03-13,60,32,69,10,0.6,28,86
南昌,2020-03-01,44,25,32,5,0.7,15,87
南昌,2020-03-02,39,27,34,5,0.6,15,69
南昌,2020-03-03,45,31,36,5,0.7,20,62
南昌,2020-03-04,77,56,76,8,0.8,26,71
南昌,2020-03-05,59,42,58,5,0.5,20,99
南昌,2020-03-06,39,27,32,8,0.6,29,44
南昌,2020-03-07,30,17,25,4,0.6,24,52
南昌,2020-03-08,33,19,28,4,0.7,26,38
南昌,2020-03-09,41,18,24,4,0.7,16,82
南昌,2020-03-10,65,39,49,4,0.7,21,117
南昌,2020-03-11,67,48,72,7,0.9,44,105
南昌,2020-03-12,50,35,46,6,0.7,29,55
南昌,2020-03-13,55,29,47,4,0.6,20,106
福州,2020-03-01,33,20,18,4,0.9,20,65
福州,2020-03-02,43,10,16,3,0.7,13,85
福州,2020-03-03,43,20,30,4,0.8,16,85
福州,2020-03-04,41,19,17,3,0.9,16,81
福州,2020-03-05,53,18,28,5,0.6,11,103
福州,2020-03-06,51,23,38,6,0.6,18,101
福州,2020-03-07,54,38,39,5,0.7,33,75
福州,2020-03-08,34,22,19,3,0.7,22,67
福州,2020-03-09,44,25,25,4,0.8,24,87
